ref_name,dist_name,dmos,std
I38.png,I38_18_02.png,4.65,0.478
I38.png,I38_18_03.png,4.73,0.442
I38.png,I38_18_04.png,4.03,0.547
I38.png,I38_18_05.png,4.1,0.473
I38.png,I38_19_01.png,4.5,0.5
I38.png,I38_19_02.png,4.23,0.667
I38.png,I38_19_03.png,3.17,0.82
I38.png,I38_19_04.png,1.67,0.65
I38.png,I38_19_05.png,1.23,0.423
I38.png,I38_20_01.png,4.53,0.562
I38.png,I38_20_02.png,4.03,0.875
I38.png,I38_20_03.png,4.27,0.68
I38.png,I38_20_04.png,4.3,0.862
I38.png,I38_20_05.png,3.4,1.2
I38.png,I38_21_01.png,2.53,0.957
I38.png,I38_21_02.png,2.27,1.031
I38.png,I38_21_03.png,2.3,0.69
I38.png,I38_21_04.png,2.73,0.892
I38.png,I38_21_05.png,1.57,0.559
I38.png,I38_22_01.png,4,0.816
I38.png,I38_22_02.png,2.9,1.044
I38.png,I38_22_03.png,3.1,1.012
I38.png,I38_22_04.png,2.77,0.92
I38.png,I38_22_05.png,2.2,0.748
I38.png,I38_23_01.png,2.87,0.991
I38.png,I38_23_02.png,2.47,1.024
I38.png,I38_23_03.png,2.13,0.763
I38.png,I38_23_04.png,2.07,0.727
I38.png,I38_23_05.png,2.33,0.745
I38.png,I38_24_01.png,3.7,0.862
I38.png,I38_24_02.png,2.73,1.093
I38.png,I38_24_03.png,1.87,0.806
I38.png,I38_24_04.png,1.6,0.757
I38.png,I38_24_05.png,1.27,0.573
I38.png,I38_25_01.png,3.6,0.757
I38.png,I38_25_02.png,3.73,0.892
I38.png,I38_25_03.png,4.3,0.69
I38.png,I38_25_04.png,3.97,0.706
I38.png,I38_25_05.png,3.1,1.012
I39.png,I39_01_01.png,4.73,0.442
I39.png,I39_01_02.png,4.43,0.559
I39.png,I39_01_03.png,2.97,0.752
I39.png,I39_01_04.png,1.8,0.542
I39.png,I39_01_05.png,1.32,0.467
I39.png,I39_02_01.png,4.13,0.67
I39.png,I39_02_02.png,2.4,0.8
I39.png,I39_02_03.png,1.73,0.629
I39.png,I39_02_04.png,1.37,0.547
I39.png,I39_02_05.png,1.2,0.4
I39.png,I39_03_01.png,4.77,0.423
I39.png,I39_03_02.png,4.33,0.745
I39.png,I39_03_03.png,2.77,0.844
I39.png,I39_03_04.png,1.97,0.605
I39.png,I39_03_05.png,1.47,0.562
I39.png,I39_04_01.png,4.63,0.482
I39.png,I39_04_02.png,1.67,0.699
I39.png,I39_04_03.png,1.3,0.526
I39.png,I39_04_04.png,1.2,0.4
I39.png,I39_04_05.png,1.17,0.453
I39.png,I39_05_01.png,4.23,0.92
I39.png,I39_05_02.png,2.63,1.048
I39.png,I39_05_03.png,1.53,0.718
I39.png,I39_05_04.png,1.47,0.562
I39.png,I39_05_05.png,1.5,0.671
I39.png,I39_06_01.png,4.37,0.605
I39.png,I39_06_02.png,4.33,0.65
I39.png,I39_06_03.png,4.33,0.907
I39.png,I39_06_04.png,3.53,1.024
I39.png,I39_06_05.png,3.03,0.983
I39.png,I39_07_01.png,2.39,1.098
I39.png,I39_07_02.png,2.07,1.093
I39.png,I39_07_03.png,1.7,0.781
I39.png,I39_07_04.png,2.27,0.998
I39.png,I39_07_05.png,1.9,0.746
I39.png,I39_08_01.png,4.63,0.482
I39.png,I39_08_02.png,2.83,1.067
I39.png,I39_08_03.png,1.74,0.717
I39.png,I39_08_04.png,1.33,0.471
I39.png,I39_08_05.png,1.13,0.34
I39.png,I39_09_01.png,4.74,0.438
I39.png,I39_09_02.png,4.27,0.814
I39.png,I39_09_03.png,4,0.966
I39.png,I39_09_04.png,2.13,0.957
I39.png,I39_09_05.png,1.27,0.442
I39.png,I39_10_01.png,4.5,0.563
I39.png,I39_10_02.png,4.53,0.562
I39.png,I39_10_03.png,4.07,0.772
I39.png,I39_10_04.png,2.13,0.718
I39.png,I39_10_05.png,1.43,0.496
I39.png,I39_11_01.png,4.53,0.67
I39.png,I39_11_02.png,4.07,0.814
I39.png,I39_11_03.png,3.73,0.68
I39.png,I39_11_04.png,3.17,0.82
I39.png,I39_11_05.png,2.47,0.846
I39.png,I39_12_01.png,4.73,0.442
I39.png,I39_12_02.png,4.33,0.65
I39.png,I39_12_03.png,3.8,0.909
I39.png,I39_12_04.png,3.27,0.772
I39.png,I39_12_05.png,2.7,0.823
I39.png,I39_13_01.png,3.23,0.955
I39.png,I39_13_02.png,3.03,0.983
I39.png,I39_13_03.png,2.77,0.667
I39.png,I39_13_04.png,2.43,0.844
I39.png,I39_13_05.png,2.07,0.727
I39.png,I39_14_01.png,4.6,0.49
I39.png,I39_14_02.png,4.52,0.666
I39.png,I39_14_03.png,3.33,0.978
I39.png,I39_14_04.png,3.07,1.031
I39.png,I39_14_05.png,2.07,0.359
I39.png,I39_15_01.png,4.13,0.618
I39.png,I39_15_02.png,3.4,0.841
I39.png,I39_15_03.png,2.57,0.761
I39.png,I39_15_04.png,1.77,0.496
I39.png,I39_15_05.png,1.47,0.618
I39.png,I39_16_01.png,4.53,0.499
I39.png,I39_16_02.png,4.53,0.67
I39.png,I39_16_03.png,4.3,0.781
I39.png,I39_16_04.png,3.1,0.943
I39.png,I39_16_05.png,1.5,0.563
I39.png,I39_17_01.png,4.63,0.482
I39.png,I39_17_02.png,4.77,0.423
I39.png,I39_17_03.png,4.6,0.49
I39.png,I39_17_04.png,3.77,0.667
I39.png,I39_17_05.png,2.1,0.943
I39.png,I39_18_01.png,4.53,0.499
I39.png,I39_18_02.png,4.57,0.496
I39.png,I39_18_03.png,4.63,0.657
I39.png,I39_18_04.png,4.47,0.618
I39.png,I39_18_05.png,4.03,0.836
I39.png,I39_19_01.png,4.43,0.496
I39.png,I39_19_02.png,3.7,0.69
I39.png,I39_19_03.png,2.43,0.616
I39.png,I39_19_04.png,1.5,0.671
I39.png,I39_19_05.png,1.07,0.249
I39.png,I39_20_01.png,4.4,0.917
I39.png,I39_20_02.png,4.23,1.055
I39.png,I39_20_03.png,3.8,1.166
I39.png,I39_20_04.png,3.23,1.499
I39.png,I39_20_05.png,2.52,1.317
I39.png,I39_21_01.png,4,0.856
I39.png,I39_21_02.png,2.7,0.971
I39.png,I39_21_03.png,2.17,0.934
I39.png,I39_21_04.png,2.27,0.892
I39.png,I39_21_05.png,1.1,0.3
I39.png,I39_22_01.png,4.53,0.618
I39.png,I39_22_02.png,4.63,0.482
I39.png,I39_22_03.png,4.63,0.657
I39.png,I39_22_04.png,4.57,0.616
I39.png,I39_22_05.png,4.37,0.706
I39.png,I39_23_01.png,2.5,1.088
I39.png,I39_23_02.png,2.39,1.006
I39.png,I39_23_03.png,2.33,0.745
I39.png,I39_23_04.png,2.1,0.79
I39.png,I39_23_05.png,1.97,0.795
I39.png,I39_24_01.png,3.63,0.836
I39.png,I39_24_02.png,2.7,0.9
I39.png,I39_24_03.png,1.77,0.667
I39.png,I39_24_04.png,1.2,0.4
I39.png,I39_24_05.png,1.17,0.373
I39.png,I39_25_01.png,3.77,0.761
I39.png,I39_25_02.png,4.23,0.559
I39.png,I39_25_03.png,4.67,0.471
I39.png,I39_25_04.png,4.37,0.657
I39.png,I39_25_05.png,3.77,0.803
I40.png,I40_01_01.png,4.27,0.573
I40.png,I40_01_02.png,3.83,0.82
I40.png,I40_01_03.png,2.17,0.82
I40.png,I40_01_04.png,1.57,0.559
I40.png,I40_01_05.png,1.1,0.296
I40.png,I40_02_01.png,2.83,0.934
I40.png,I40_02_02.png,2,0.683
I40.png,I40_02_03.png,1.5,0.563
I40.png,I40_02_04.png,1.4,0.554
I40.png,I40_02_05.png,1.1,0.3
I40.png,I40_03_01.png,4.3,0.936
I40.png,I40_03_02.png,3.27,0.892
I40.png,I40_03_03.png,2.23,0.716
I40.png,I40_03_04.png,1.37,0.482
I40.png,I40_03_05.png,1.17,0.373
I40.png,I40_04_01.png,4.13,0.718
I40.png,I40_04_02.png,2.37,0.875
I40.png,I40_04_03.png,1.73,0.68
I40.png,I40_04_04.png,1.47,0.618
I40.png,I40_04_05.png,1.43,0.616
I40.png,I40_05_01.png,3.7,0.9
I40.png,I40_05_02.png,1.73,0.772
I40.png,I40_05_03.png,1.53,0.562
I40.png,I40_05_04.png,1.33,0.471
I40.png,I40_05_05.png,1.37,0.482
I40.png,I40_06_01.png,4.13,0.832
I40.png,I40_06_02.png,4.27,0.512
I40.png,I40_06_03.png,3.77,0.883
I40.png,I40_06_04.png,3.97,0.752
I40.png,I40_06_05.png,2.68,1.118
I40.png,I40_07_01.png,2.6,0.8
I40.png,I40_07_02.png,2.23,0.955
I40.png,I40_07_03.png,2,0.856
I40.png,I40_07_04.png,2,0.894
I40.png,I40_07_05.png,1.87,0.846
I40.png,I40_08_01.png,4.47,0.763
I40.png,I40_08_02.png,3.23,0.803
I40.png,I40_08_03.png,2.27,0.964
I40.png,I40_08_04.png,1.67,0.745
I40.png,I40_08_05.png,1.37,0.605
I40.png,I40_09_01.png,4.2,0.98
I40.png,I40_09_02.png,3.33,1.075
I40.png,I40_09_03.png,3,0.894
I40.png,I40_09_04.png,1.5,0.671
I40.png,I40_09_05.png,1.23,0.423
I40.png,I40_10_01.png,4.2,0.792
I40.png,I40_10_02.png,4.2,0.792
I40.png,I40_10_03.png,3.97,0.795
I40.png,I40_10_04.png,2.5,1.088
I40.png,I40_10_05.png,1.57,0.559
I40.png,I40_11_01.png,4.43,0.667
I40.png,I40_11_02.png,4.43,0.667
I40.png,I40_11_03.png,3.83,0.969
I40.png,I40_11_04.png,3.77,0.989
I40.png,I40_11_05.png,3.33,1.106
I40.png,I40_12_01.png,4.57,0.496
I40.png,I40_12_02.png,4.5,0.5
I40.png,I40_12_03.png,3.77,0.844
I40.png,I40_12_04.png,3.6,1.02
I40.png,I40_12_05.png,3.43,0.883
I40.png,I40_13_01.png,4.23,0.705
I40.png,I40_13_02.png,3.27,1.153
I40.png,I40_13_03.png,2.8,1.077
I40.png,I40_13_04.png,2.6,1.172
I40.png,I40_13_05.png,2.17,0.934
I40.png,I40_14_01.png,4.33,0.83
I40.png,I40_14_02.png,4.3,0.586
I40.png,I40_14_03.png,4.33,0.789
I40.png,I40_14_04.png,3.8,0.748
I40.png,I40_14_05.png,3.07,1.062
I40.png,I40_15_01.png,3.1,1.012
I40.png,I40_15_02.png,2.23,0.92
I40.png,I40_15_03.png,1.83,0.778
I40.png,I40_15_04.png,1.7,0.64
I40.png,I40_15_05.png,1.7,0.526
I40.png,I40_16_01.png,4.26,0.802
I40.png,I40_16_02.png,4,0.683
I40.png,I40_16_03.png,3.2,0.98
I40.png,I40_16_04.png,2.43,0.955
I40.png,I40_16_05.png,1.53,0.661
I40.png,I40_17_01.png,4.53,0.562
I40.png,I40_17_02.png,4.47,0.562
I40.png,I40_17_03.png,3.93,0.772
I40.png,I40_17_04.png,3.13,0.921
I40.png,I40_17_05.png,1.87,0.991
I40.png,I40_18_01.png,4.13,0.618
I40.png,I40_18_02.png,4.4,0.663
I40.png,I40_18_03.png,4.6,0.611
I40.png,I40_18_04.png,4.03,0.657
I40.png,I40_18_05.png,3.83,0.734
I40.png,I40_19_01.png,4.1,0.943
I40.png,I40_19_02.png,3.9,0.651
I40.png,I40_19_03.png,2.37,0.875
I40.png,I40_19_04.png,1.6,0.663
I40.png,I40_19_05.png,1.2,0.4
I40.png,I40_20_01.png,4.47,0.67
I40.png,I40_20_02.png,3.03,1.11
I40.png,I40_20_03.png,3.23,1.174
I40.png,I40_20_04.png,3.07,1.289
I40.png,I40_20_05.png,3.64,1.039
I40.png,I40_21_01.png,3.9,0.978
I40.png,I40_21_02.png,3.03,1.11
I40.png,I40_21_03.png,2.67,1.011
I40.png,I40_21_04.png,3,1.095
I40.png,I40_21_05.png,1.33,0.471
I40.png,I40_22_01.png,4.53,0.499
I40.png,I40_22_02.png,4.33,0.789
I40.png,I40_22_03.png,4.07,0.727
I40.png,I40_22_04.png,4.37,0.706
I40.png,I40_22_05.png,3.97,0.836
I40.png,I40_23_01.png,2.2,0.872
I40.png,I40_23_02.png,2.4,0.554
I40.png,I40_23_03.png,1.83,0.734
I40.png,I40_23_04.png,2.43,0.92
I40.png,I40_23_05.png,1.9,0.87
I40.png,I40_24_01.png,3.23,0.989
I40.png,I40_24_02.png,1.97,0.795
I40.png,I40_24_03.png,1.8,0.748
I40.png,I40_24_04.png,1.33,0.537
I40.png,I40_24_05.png,1.17,0.453
I40.png,I40_25_01.png,3.63,0.752
I40.png,I40_25_02.png,3.47,0.763
I40.png,I40_25_03.png,3.93,0.629
I40.png,I40_25_04.png,3.87,0.763
I40.png,I40_25_05.png,2.45,0.836
I41.png,I41_01_01.png,4.57,0.496
I41.png,I41_01_02.png,4.43,0.496
I41.png,I41_01_03.png,3.17,0.778
I41.png,I41_01_04.png,2.07,0.573
I41.png,I41_01_05.png,1.4,0.554
I41.png,I41_02_01.png,4,0.966
I41.png,I41_02_02.png,2.81,0.82
I41.png,I41_02_03.png,1.81,0.583
I41.png,I41_02_04.png,1.47,0.499
I41.png,I41_02_05.png,1.37,0.482
I41.png,I41_03_01.png,4.57,0.496
I41.png,I41_03_02.png,4.6,0.663
I41.png,I41_03_03.png,3.47,0.884
I41.png,I41_03_04.png,2.4,0.879
I41.png,I41_03_05.png,1.77,0.559
I41.png,I41_04_01.png,4.67,0.537
I41.png,I41_04_02.png,2.63,0.875
I41.png,I41_04_03.png,1.4,0.49
I41.png,I41_04_04.png,1.37,0.547
I41.png,I41_04_05.png,1.2,0.4
I41.png,I41_05_01.png,4.8,0.4
I41.png,I41_05_02.png,2.9,0.831
I41.png,I41_05_03.png,2.8,1.046
I41.png,I41_05_04.png,2.4,0.841
I41.png,I41_05_05.png,2.5,1.025
I41.png,I41_06_01.png,4.27,0.892
I41.png,I41_06_02.png,3.87,0.884
I41.png,I41_06_03.png,3.7,1.005
I41.png,I41_06_04.png,2.81,0.93
I41.png,I41_06_05.png,1.83,0.582
I41.png,I41_07_01.png,3.13,0.921
I41.png,I41_07_02.png,2.57,1.202
I41.png,I41_07_03.png,1.93,1.062
I41.png,I41_07_04.png,2,0.966
I41.png,I41_07_05.png,1.7,0.823
I41.png,I41_08_01.png,4.53,0.499
I41.png,I41_08_02.png,3.77,1.086
I41.png,I41_08_03.png,2.5,0.922
I41.png,I41_08_04.png,2.27,1.031
I41.png,I41_08_05.png,1.37,0.547
I41.png,I41_09_01.png,4.67,0.471
I41.png,I41_09_02.png,4.4,0.554
I41.png,I41_09_03.png,3.97,1.016
I41.png,I41_09_04.png,1.83,0.687
I41.png,I41_09_05.png,1.4,0.554
I41.png,I41_10_01.png,4.6,0.49
I41.png,I41_10_02.png,4.17,0.687
I41.png,I41_10_03.png,4.03,0.948
I41.png,I41_10_04.png,1.77,0.667
I41.png,I41_10_05.png,1.17,0.373
I41.png,I41_11_01.png,4.27,0.772
I41.png,I41_11_02.png,3.63,0.657
I41.png,I41_11_03.png,3.07,0.814
I41.png,I41_11_04.png,2.67,0.907
I41.png,I41_11_05.png,2.4,0.554
I41.png,I41_12_01.png,4.67,0.471
I41.png,I41_12_02.png,3.97,0.836
I41.png,I41_12_03.png,3.5,0.885
I41.png,I41_12_04.png,2.73,0.727
I41.png,I41_12_05.png,2.6,0.554
I41.png,I41_13_01.png,4.2,0.872
I41.png,I41_13_02.png,3.07,1.031
I41.png,I41_13_03.png,2.9,1.106
I41.png,I41_13_04.png,2.6,0.8
I41.png,I41_13_05.png,2.43,0.667
I41.png,I41_14_01.png,4.77,0.423
I41.png,I41_14_02.png,3.83,0.82
I41.png,I41_14_03.png,3.1,0.597
I41.png,I41_14_04.png,2.43,0.955
I41.png,I41_14_05.png,1.8,0.909
I41.png,I41_15_01.png,3.32,1.059
I41.png,I41_15_02.png,2.33,0.869
I41.png,I41_15_03.png,2.17,0.898
I41.png,I41_15_04.png,1.43,0.559
I41.png,I41_15_05.png,1.43,0.496
I41.png,I41_16_01.png,4.6,0.611
I41.png,I41_16_02.png,4.53,0.499
I41.png,I41_16_03.png,3.33,0.943
I41.png,I41_16_04.png,2.3,0.823
I41.png,I41_16_05.png,1.4,0.554
I41.png,I41_17_01.png,4.5,0.5
I41.png,I41_17_02.png,4.73,0.442
I41.png,I41_17_03.png,4.27,0.772
I41.png,I41_17_04.png,3.6,0.841
I41.png,I41_17_05.png,2.87,1.024
I41.png,I41_18_01.png,3.93,0.929
I41.png,I41_18_02.png,4.63,0.482
I41.png,I41_18_03.png,4.6,0.663
I41.png,I41_18_04.png,4.6,0.663
I41.png,I41_18_05.png,3.97,1.11
I41.png,I41_19_01.png,4.53,0.562
I41.png,I41_19_02.png,4.7,0.458
I41.png,I41_19_03.png,3.97,0.706
I41.png,I41_19_04.png,1.93,0.573
I41.png,I41_19_05.png,1.4,0.554
I41.png,I41_20_01.png,4.2,0.945
I41.png,I41_20_02.png,4.4,0.879
I41.png,I41_20_03.png,3.73,1.289
I41.png,I41_20_04.png,3.03,1.224
I41.png,I41_20_05.png,2.4,1.2
I41.png,I41_21_01.png,4.27,0.772
I41.png,I41_21_02.png,3.48,0.798
I41.png,I41_21_03.png,3.03,0.948
I41.png,I41_21_04.png,3.13,0.921
I41.png,I41_21_05.png,1.47,0.618
I41.png,I41_22_01.png,4.73,0.442
I41.png,I41_22_02.png,4.67,0.471
I41.png,I41_22_03.png,4.27,0.629
I41.png,I41_22_04.png,4.07,0.892
I41.png,I41_22_05.png,3.2,1.108
I41.png,I41_23_01.png,2.93,1.123
I41.png,I41_23_02.png,3.13,1.087
I41.png,I41_23_03.png,2.33,0.943
I41.png,I41_23_04.png,2.27,0.892
I41.png,I41_23_05.png,2.17,0.82
I41.png,I41_24_01.png,4.07,0.573
I41.png,I41_24_02.png,3.23,0.989
I41.png,I41_24_03.png,2.47,0.884
I41.png,I41_24_04.png,1.87,0.763
I41.png,I41_24_05.png,1.47,0.718
I41.png,I41_25_01.png,3.73,0.854
I41.png,I41_25_02.png,4.23,0.716
I41.png,I41_25_03.png,4.53,0.618
I41.png,I41_25_04.png,4.6,0.8
I41.png,I41_25_05.png,3.97,0.684
I42.png,I42_01_01.png,4.57,0.559
I42.png,I42_01_02.png,4.63,0.547
I42.png,I42_01_03.png,3.23,0.761
I42.png,I42_01_04.png,2.07,0.629
I42.png,I42_01_05.png,1.4,0.49
I42.png,I42_02_01.png,4.07,0.727
I42.png,I42_02_02.png,3.13,0.763
I42.png,I42_02_03.png,1.63,0.706
I42.png,I42_02_04.png,1.6,0.554
I42.png,I42_02_05.png,1.33,0.471
I42.png,I42_03_01.png,4.77,0.418
I42.png,I42_03_02.png,4.43,0.667
I42.png,I42_03_03.png,3.07,0.727
I42.png,I42_03_04.png,2.33,0.83
I42.png,I42_03_05.png,1.7,0.586
I42.png,I42_04_01.png,4.73,0.442
I42.png,I42_04_02.png,2.33,0.869
I42.png,I42_04_03.png,1.37,0.482
I42.png,I42_04_04.png,1.27,0.512
I42.png,I42_04_05.png,1.2,0.4
I42.png,I42_05_01.png,4.33,0.471
I42.png,I42_05_02.png,3.1,0.907
I42.png,I42_05_03.png,2.47,0.921
I42.png,I42_05_04.png,2.03,1.031
I42.png,I42_05_05.png,2.27,0.629
I42.png,I42_06_01.png,3.83,0.934
I42.png,I42_06_02.png,3.63,1.048
I42.png,I42_06_03.png,2.87,0.884
I42.png,I42_06_04.png,2.77,0.761
I42.png,I42_06_05.png,2.13,0.718
I42.png,I42_07_01.png,2.73,0.998
I42.png,I42_07_02.png,2.4,0.952
I42.png,I42_07_03.png,2.03,0.948
I42.png,I42_07_04.png,2.13,0.991
I42.png,I42_07_05.png,2.2,0.909
I42.png,I42_08_01.png,4.7,0.458
I42.png,I42_08_02.png,3.17,0.969
I42.png,I42_08_03.png,2.63,0.912
I42.png,I42_08_04.png,1.67,0.789
I42.png,I42_08_05.png,1.47,0.562
I42.png,I42_09_01.png,4.73,0.442
I42.png,I42_09_02.png,4.23,0.761
I42.png,I42_09_03.png,3.83,0.778
I42.png,I42_09_04.png,2.39,0.79
I42.png,I42_09_05.png,1.23,0.423
I42.png,I42_10_01.png,4.3,0.586
I42.png,I42_10_02.png,4.33,0.537
I42.png,I42_10_03.png,3.8,0.792
I42.png,I42_10_04.png,2.3,0.69
I42.png,I42_10_05.png,1.43,0.496
I42.png,I42_11_01.png,4.23,0.616
I42.png,I42_11_02.png,3.6,0.757
I42.png,I42_11_03.png,3.33,0.699
I42.png,I42_11_04.png,3,0.816
I42.png,I42_11_05.png,2.47,0.763
I42.png,I42_12_01.png,4.73,0.512
I42.png,I42_12_02.png,3.83,0.637
I42.png,I42_12_03.png,3.37,0.912
I42.png,I42_12_04.png,3.09,0.947
I42.png,I42_12_05.png,2.7,0.823
I42.png,I42_13_01.png,3.9,0.943
I42.png,I42_13_02.png,3.17,0.86
I42.png,I42_13_03.png,2.63,0.752
I42.png,I42_13_04.png,2.43,0.667
I42.png,I42_13_05.png,2.33,0.65
I42.png,I42_14_01.png,4.37,0.706
I42.png,I42_14_02.png,4.07,0.892
I42.png,I42_14_03.png,3.23,0.761
I42.png,I42_14_04.png,2.93,0.964
I42.png,I42_14_05.png,2.33,0.65
I42.png,I42_15_01.png,4.03,0.836
I42.png,I42_15_02.png,3.23,0.803
I42.png,I42_15_03.png,2.13,0.618
I42.png,I42_15_04.png,2,0.816
I42.png,I42_15_05.png,1.5,0.619
I42.png,I42_16_01.png,4.53,0.67
I42.png,I42_16_02.png,4.33,0.699
I42.png,I42_16_03.png,3.7,0.69
I42.png,I42_16_04.png,2.93,0.964
I42.png,I42_16_05.png,1.9,0.7
I42.png,I42_17_01.png,4.73,0.442
I42.png,I42_17_02.png,4.53,0.562
I42.png,I42_17_03.png,4.2,0.653
I42.png,I42_17_04.png,3.66,0.643
I42.png,I42_17_05.png,1.77,0.716
I42.png,I42_18_01.png,4.5,0.5
I42.png,I42_18_02.png,4.7,0.458
I42.png,I42_18_03.png,4.77,0.423
I42.png,I42_18_04.png,4.43,0.559
I42.png,I42_18_05.png,3.93,0.772
I42.png,I42_19_01.png,4.37,0.706
I42.png,I42_19_02.png,4.5,0.619
I42.png,I42_19_03.png,3.47,0.846
I42.png,I42_19_04.png,1.97,0.752
I42.png,I42_19_05.png,1.43,0.616
I42.png,I42_20_01.png,4.37,0.795
I42.png,I42_20_02.png,4.17,0.934
I42.png,I42_20_03.png,3.3,1.269
I42.png,I42_20_04.png,3,1.065
I42.png,I42_20_05.png,2.5,1.176
I42.png,I42_21_01.png,3.42,1.04
I42.png,I42_21_02.png,3.06,0.966
I42.png,I42_21_03.png,2.77,0.92
I42.png,I42_21_04.png,2.67,0.745
I42.png,I42_21_05.png,1.43,0.496
I42.png,I42_22_01.png,4.7,0.64
I42.png,I42_22_02.png,4.77,0.423
I42.png,I42_22_03.png,4.61,0.704
I42.png,I42_22_04.png,4.2,0.702
I42.png,I42_22_05.png,4,0.916
I42.png,I42_23_01.png,3.1,1.193
I42.png,I42_23_02.png,2.37,0.795
I42.png,I42_23_03.png,2.4,0.757
I42.png,I42_23_04.png,2.55,1.102
I42.png,I42_23_05.png,1.6,0.712
I42.png,I42_24_01.png,3.23,1.116
I42.png,I42_24_02.png,2.9,0.943
I42.png,I42_24_03.png,2.3,0.781
I42.png,I42_24_04.png,1.5,0.671
I42.png,I42_24_05.png,1.47,0.562
I42.png,I42_25_01.png,3.13,1.147
I42.png,I42_25_02.png,3.87,0.846
I42.png,I42_25_03.png,4.27,0.814
I42.png,I42_25_04.png,4.3,0.586
I42.png,I42_25_05.png,3.1,0.907
I43.png,I43_01_01.png,4.8,0.4
I43.png,I43_01_02.png,4.47,0.499
I43.png,I43_01_03.png,3.67,0.745
I43.png,I43_01_04.png,2.47,0.67
I43.png,I43_01_05.png,1.6,0.49
I43.png,I43_02_01.png,4.53,0.618
I43.png,I43_02_02.png,3.2,0.792
I43.png,I43_02_03.png,2.2,0.792
I43.png,I43_02_04.png,1.9,0.746
I43.png,I43_02_05.png,1.6,0.663
I43.png,I43_03_01.png,4.7,0.458
I43.png,I43_03_02.png,4.47,0.562
I43.png,I43_03_03.png,3.53,0.846
I43.png,I43_03_04.png,2.83,0.778
I43.png,I43_03_05.png,2.3,0.862
I43.png,I43_04_01.png,4.87,0.34
I43.png,I43_04_02.png,2.83,1.098
I43.png,I43_04_03.png,2.9,1.012
I43.png,I43_04_04.png,2.97,1.048
I43.png,I43_04_05.png,2.63,1.11
I43.png,I43_05_01.png,4.33,0.596
I43.png,I43_05_02.png,3.17,0.734
I43.png,I43_05_03.png,1.97,0.547
I43.png,I43_05_04.png,2.1,0.817
I43.png,I43_05_05.png,1.84,0.954
I43.png,I43_06_01.png,4.57,0.559
I43.png,I43_06_02.png,4.61,0.605
I43.png,I43_06_03.png,4.67,0.471
I43.png,I43_06_04.png,3.93,1.062
I43.png,I43_06_05.png,3.37,0.912
I43.png,I43_07_01.png,3.1,0.746
I43.png,I43_07_02.png,2.03,1.14
I43.png,I43_07_03.png,2.1,1.193
I43.png,I43_07_04.png,2.53,1.024
I43.png,I43_07_05.png,1.87,0.846
I43.png,I43_08_01.png,4.6,0.49
I43.png,I43_08_02.png,3.7,0.586
I43.png,I43_08_03.png,3.23,1.055
I43.png,I43_08_04.png,2.7,1.005
I43.png,I43_08_05.png,3.07,0.854
I43.png,I43_09_01.png,4.87,0.34
I43.png,I43_09_02.png,4.73,0.442
I43.png,I43_09_03.png,4.37,0.605
I43.png,I43_09_04.png,3.3,0.936
I43.png,I43_09_05.png,1.53,0.562
I43.png,I43_10_01.png,4.67,0.471
I43.png,I43_10_02.png,4.6,0.49
I43.png,I43_10_03.png,4.33,0.699
I43.png,I43_10_04.png,2.07,0.854
I43.png,I43_10_05.png,1.67,0.907
I43.png,I43_11_01.png,3.87,0.884
I43.png,I43_11_02.png,3.63,1.048
I43.png,I43_11_03.png,3.53,0.921
I43.png,I43_11_04.png,3.2,0.945
I43.png,I43_11_05.png,2.7,0.971
I43.png,I43_12_01.png,4.8,0.476
I43.png,I43_12_02.png,3.73,0.727
I43.png,I43_12_03.png,3.87,0.991
I43.png,I43_12_04.png,2.9,0.79
I43.png,I43_12_05.png,2.9,0.978
I43.png,I43_13_01.png,3.4,1.052
I43.png,I43_13_02.png,3.1,0.978
I43.png,I43_13_03.png,2.6,0.879
I43.png,I43_13_04.png,2.47,0.921
I43.png,I43_13_05.png,2.3,0.526
I43.png,I43_14_01.png,4.87,0.34
I43.png,I43_14_02.png,4.5,0.619
I43.png,I43_14_03.png,3.97,0.875
I43.png,I43_14_04.png,3.03,0.983
I43.png,I43_14_05.png,2.35,0.542
I43.png,I43_15_01.png,3.63,0.875
I43.png,I43_15_02.png,3,0.683
I43.png,I43_15_03.png,2.13,0.67
I43.png,I43_15_04.png,1.73,0.68
I43.png,I43_15_05.png,1.7,0.586
I43.png,I43_16_01.png,4.42,0.555
I43.png,I43_16_02.png,3.97,0.752
I43.png,I43_16_03.png,3.67,0.789
I43.png,I43_16_04.png,2.3,0.9
I43.png,I43_16_05.png,1.63,0.547
I43.png,I43_17_01.png,4.47,0.67
I43.png,I43_17_02.png,4.67,0.537
I43.png,I43_17_03.png,4.4,0.554
I43.png,I43_17_04.png,3.9,0.539
I43.png,I43_17_05.png,3.2,1.013
I43.png,I43_18_01.png,4.2,0.702
I43.png,I43_18_02.png,4.6,0.49
I43.png,I43_18_03.png,4.67,0.471
I43.png,I43_18_04.png,4.5,0.563
I43.png,I43_18_05.png,4.33,0.83
I43.png,I43_19_01.png,4.67,0.471
I43.png,I43_19_02.png,4.57,0.496
I43.png,I43_19_03.png,3.97,0.706
I43.png,I43_19_04.png,2.8,0.945
I43.png,I43_19_05.png,1.9,0.746
I43.png,I43_20_01.png,4.5,0.719
I43.png,I43_20_02.png,4.53,0.763
I43.png,I43_20_03.png,4.5,0.671
