ref_name,dist_name,mos,std
I09.BMP,i09_08_3.bmp,4.34375,0.15058
I09.BMP,i09_08_4.bmp,3.48485,0.14920
I09.BMP,i09_08_5.bmp,2.37500,0.14490
I09.BMP,i09_09_1.bmp,6.54545,0.14902
I09.BMP,i09_09_2.bmp,6.09091,0.16798
I09.BMP,i09_09_3.bmp,5.15152,0.14920
I09.BMP,i09_09_4.bmp,3.90625,0.10231
I09.BMP,i09_09_5.bmp,2.51515,0.08700
I09.BMP,i09_10_1.bmp,6.00000,0.15934
I09.BMP,i09_10_2.bmp,5.65625,0.18011
I09.BMP,i09_10_3.bmp,4.90625,0.11145
I09.BMP,i09_10_4.bmp,3.19355,0.09590
I09.BMP,i09_10_5.bmp,2.34375,0.09488
I09.BMP,I09_11_1.BMP,5.90625,0.19941
I09.BMP,i09_11_2.bmp,5.15625,0.14052
I09.BMP,i09_11_3.bmp,3.96875,0.11254
I09.BMP,i09_11_4.bmp,2.40625,0.09742
I09.BMP,i09_11_5.bmp,0.87879,0.10283
I09.BMP,i09_12_1.bmp,6.06061,0.17109
I09.BMP,i09_12_2.bmp,5.90625,0.16153
I09.BMP,i09_12_3.bmp,4.90625,0.13520
I09.BMP,i09_12_4.bmp,2.96875,0.10350
I09.BMP,i09_12_5.bmp,2.84375,0.09990
I09.BMP,I09_13_1.BMP,4.51515,0.11436
I09.BMP,i09_13_2.bmp,3.77419,0.09900
I09.BMP,i09_13_3.bmp,3.33333,0.13324
I09.BMP,i09_13_4.bmp,2.81818,0.12461
I09.BMP,i09_13_5.bmp,2.87879,0.11936
I09.BMP,i09_14_1.bmp,5.84375,0.17179
I09.BMP,i09_14_2.bmp,5.48485,0.17732
I09.BMP,i09_14_3.bmp,6.28125,0.14813
I09.BMP,i09_14_4.bmp,4.43750,0.15896
I09.BMP,i09_14_5.bmp,3.31250,0.12837
I09.BMP,i09_15_1.bmp,2.90909,0.16242
I09.BMP,i09_15_2.bmp,3.06061,0.16000
I09.BMP,i09_15_3.bmp,3.25000,0.13258
I09.BMP,i09_15_4.bmp,3.59375,0.13154
I09.BMP,i09_15_5.bmp,5.84848,0.20156
I09.BMP,i09_16_1.bmp,6.06061,0.18151
I09.BMP,i09_16_2.bmp,6.30303,0.15142
I09.BMP,i09_16_3.bmp,5.75000,0.14658
I09.BMP,i09_16_4.bmp,5.90323,0.18449
I09.BMP,i09_16_5.bmp,4.66667,0.13324
I09.BMP,i09_17_1.bmp,5.81250,0.18455
I09.BMP,i09_17_2.bmp,6.78788,0.18059
I09.BMP,i09_17_3.bmp,4.78125,0.11469
I09.BMP,i09_17_4.bmp,6.36364,0.22193
I09.BMP,i09_17_5.bmp,3.60606,0.14174
I09.BMP,i09_18_1.bmp,4.81818,0.17384
I09.BMP,i09_18_2.bmp,4.30303,0.15737
I09.BMP,i09_18_3.bmp,4.06452,0.16408
I09.BMP,i09_18_4.bmp,3.31250,0.15586
I09.BMP,i09_18_5.bmp,3.15625,0.16600
I09.BMP,i09_19_1.bmp,5.50000,0.13258
I09.BMP,i09_19_2.bmp,4.67742,0.10588
I09.BMP,i09_19_3.bmp,4.51613,0.08976
I09.BMP,i09_19_4.bmp,4.06250,0.12451
I09.BMP,i09_19_5.bmp,3.48485,0.12943
I09.BMP,i09_20_1.bmp,5.81250,0.13577
I09.BMP,i09_20_2.bmp,5.66667,0.17495
I09.BMP,i09_20_3.bmp,4.50000,0.13258
I09.BMP,i09_20_4.bmp,3.90909,0.10811
I09.BMP,i09_20_5.bmp,2.90909,0.10811
I09.BMP,i09_21_1.bmp,5.27273,0.14389
I09.BMP,i09_21_2.bmp,4.81250,0.12053
I09.BMP,i09_21_3.bmp,4.25000,0.10825
I09.BMP,i09_21_4.bmp,3.50000,0.08839
I09.BMP,i09_21_5.bmp,2.16129,0.06606
I09.BMP,i09_22_1.bmp,5.71875,0.12682
I09.BMP,i09_22_2.bmp,5.78788,0.17543
I09.BMP,i09_22_3.bmp,5.50000,0.12500
I09.BMP,i09_22_4.bmp,4.09375,0.11989
I09.BMP,i09_22_5.bmp,2.71875,0.14813
I09.BMP,i09_23_1.bmp,6.25000,0.13975
I09.BMP,i09_23_2.bmp,6.28125,0.14138
I09.BMP,i09_23_3.bmp,6.03030,0.16310
I09.BMP,i09_23_4.bmp,4.81250,0.12837
I09.BMP,i09_23_5.bmp,2.87500,0.10597
I09.BMP,i09_24_1.bmp,5.75000,0.13258
I09.BMP,i09_24_2.bmp,5.09375,0.16153
I09.BMP,i09_24_3.bmp,3.75000,0.11693
I09.BMP,i09_24_4.bmp,2.03030,0.10913
I09.BMP,i09_24_5.bmp,0.24242,0.07460
I10.BMP,I10_01_1.bmp,5.71795,0.14020
I10.BMP,i10_01_2.bmp,5.43243,0.14575
I10.BMP,i10_01_3.bmp,4.74359,0.11304
I10.BMP,i10_01_4.bmp,4.53846,0.11942
I10.BMP,i10_01_5.bmp,3.81579,0.11683
I10.BMP,i10_02_1.bmp,6.05405,0.14777
I10.BMP,i10_02_2.bmp,5.83784,0.16884
I10.BMP,i10_02_3.bmp,5.76923,0.15997
I10.BMP,i10_02_4.bmp,5.52632,0.13282
I10.BMP,i10_02_5.bmp,4.72973,0.13045
I10.BMP,i10_03_1.bmp,5.05405,0.10774
I10.BMP,i10_03_2.bmp,4.36111,0.11217
I10.BMP,i10_03_3.bmp,4.02564,0.09236
I10.BMP,i10_03_4.bmp,3.30769,0.09699
I10.BMP,i10_03_5.bmp,2.92308,0.09854
I10.BMP,i10_04_1.bmp,6.07692,0.14678
I10.BMP,i10_04_2.bmp,5.11111,0.14581
I10.BMP,i10_04_3.bmp,5.15789,0.16019
I10.BMP,i10_04_4.bmp,4.76923,0.15997
I10.BMP,i10_04_5.bmp,4.23077,0.13790
I10.BMP,i10_05_1.bmp,6.05128,0.13543
I10.BMP,i10_05_2.bmp,5.79487,0.19921
I10.BMP,i10_05_3.bmp,5.17949,0.16165
I10.BMP,i10_05_4.bmp,4.39474,0.12082
I10.BMP,i10_05_5.bmp,3.34211,0.09324
I10.BMP,i10_06_1.bmp,5.15789,0.12635
I10.BMP,i10_06_2.bmp,4.64865,0.13359
I10.BMP,i10_06_3.bmp,4.57895,0.13741
I10.BMP,i10_06_4.bmp,3.84211,0.10210
I10.BMP,i10_06_5.bmp,3.40541,0.11756
I10.BMP,i10_07_1.bmp,5.54054,0.12441
I10.BMP,i10_07_2.bmp,5.02564,0.08494
I10.BMP,i10_07_3.bmp,4.46154,0.11378
I10.BMP,i10_07_4.bmp,4.00000,0.12892
I10.BMP,i10_07_5.bmp,3.05263,0.09809
I10.BMP,i10_08_1.bmp,5.97368,0.10183
I10.BMP,i10_08_2.bmp,5.30769,0.14116
I10.BMP,i10_08_3.bmp,4.35135,0.12217
I10.BMP,i10_08_4.bmp,3.50000,0.08924
I10.BMP,i10_08_5.bmp,2.78947,0.11262
I10.BMP,i10_09_1.bmp,5.97436,0.18307
I10.BMP,i10_09_2.bmp,5.69231,0.12642
I10.BMP,i10_09_3.bmp,5.17949,0.16165
I10.BMP,i10_09_4.bmp,3.81579,0.12262
I10.BMP,i10_09_5.bmp,2.28205,0.07206
I10.BMP,i10_10_1.bmp,5.86842,0.17524
I10.BMP,i10_10_2.bmp,5.81579,0.15726
I10.BMP,i10_10_3.bmp,5.20513,0.13164
I10.BMP,i10_10_4.bmp,3.64103,0.12814
I10.BMP,i10_10_5.bmp,2.43590,0.10754
I10.BMP,I10_11_1.BMP,5.15385,0.15186
I10.BMP,i10_11_2.bmp,4.46154,0.13493
I10.BMP,i10_11_3.bmp,3.61538,0.11244
I10.BMP,i10_11_4.bmp,2.18421,0.09005
I10.BMP,i10_11_5.bmp,1.23684,0.09440
I10.BMP,i10_12_1.bmp,4.76923,0.15997
I10.BMP,i10_12_2.bmp,5.84211,0.15129
I10.BMP,i10_12_3.bmp,4.92308,0.15119
I10.BMP,i10_12_4.bmp,4.05263,0.13899
I10.BMP,i10_12_5.bmp,2.68421,0.11230
I10.BMP,I10_13_1.BMP,5.78947,0.14960
I10.BMP,i10_13_2.bmp,3.92105,0.11991
I10.BMP,i10_13_3.bmp,3.42105,0.09584
I10.BMP,i10_13_4.bmp,2.68421,0.13473
I10.BMP,i10_13_5.bmp,2.89744,0.08729
I10.BMP,i10_14_1.bmp,5.82051,0.14895
I10.BMP,i10_14_2.bmp,6.15385,0.15186
I10.BMP,i10_14_3.bmp,5.55263,0.10976
I10.BMP,i10_14_4.bmp,4.27027,0.14629
I10.BMP,i10_14_5.bmp,3.84211,0.13687
I10.BMP,i10_15_1.bmp,3.07895,0.10774
I10.BMP,i10_15_2.bmp,3.23077,0.13790
I10.BMP,i10_15_3.bmp,3.61538,0.14329
I10.BMP,i10_15_4.bmp,3.36842,0.14615
I10.BMP,i10_15_5.bmp,4.17949,0.15753
I10.BMP,i10_16_1.bmp,6.12821,0.18196
I10.BMP,i10_16_2.bmp,6.10256,0.21080
I10.BMP,i10_16_3.bmp,6.02564,0.20984
I10.BMP,i10_16_4.bmp,5.57895,0.16490
I10.BMP,i10_16_5.bmp,5.12821,0.20248
I10.BMP,i10_17_1.bmp,5.71053,0.11714
I10.BMP,i10_17_2.bmp,6.58974,0.21672
I10.BMP,i10_17_3.bmp,4.56757,0.11806
I10.BMP,i10_17_4.bmp,6.56410,0.21996
I10.BMP,i10_17_5.bmp,3.69231,0.19241
I10.BMP,i10_18_1.bmp,4.51282,0.14447
I10.BMP,i10_18_2.bmp,4.07692,0.15119
I10.BMP,i10_18_3.bmp,3.82051,0.13010
I10.BMP,i10_18_4.bmp,3.63158,0.14133
I10.BMP,i10_18_5.bmp,3.31579,0.12402
I10.BMP,i10_19_1.bmp,5.57895,0.14714
I10.BMP,i10_19_2.bmp,5.42105,0.15177
I10.BMP,i10_19_3.bmp,4.67568,0.10847
I10.BMP,i10_19_4.bmp,4.21622,0.09467
I10.BMP,i10_19_5.bmp,3.87179,0.10371
I10.BMP,i10_20_1.bmp,5.84615,0.16029
I10.BMP,i10_20_2.bmp,5.38462,0.13380
I10.BMP,i10_20_3.bmp,4.43590,0.12971
I10.BMP,i10_20_4.bmp,3.57895,0.10934
I10.BMP,i10_20_5.bmp,2.86486,0.10920
I10.BMP,i10_21_1.bmp,5.50000,0.14293
I10.BMP,i10_21_2.bmp,5.17949,0.15330
I10.BMP,i10_21_3.bmp,4.25641,0.12413
I10.BMP,i10_21_4.bmp,3.76923,0.12276
I10.BMP,i10_21_5.bmp,2.51282,0.10801
I10.BMP,i10_22_1.bmp,5.97368,0.16429
I10.BMP,i10_22_2.bmp,4.87179,0.15461
I10.BMP,i10_22_3.bmp,4.48649,0.11856
I10.BMP,i10_22_4.bmp,4.02778,0.10748
I10.BMP,i10_22_5.bmp,3.25641,0.12932
I10.BMP,i10_23_1.bmp,6.15385,0.13826
I10.BMP,i10_23_2.bmp,5.94872,0.16196
I10.BMP,i10_23_3.bmp,4.55263,0.12728
I10.BMP,i10_23_4.bmp,2.60526,0.09517
I10.BMP,i10_23_5.bmp,1.44737,0.08066
I10.BMP,i10_24_1.bmp,5.46154,0.14435
I10.BMP,i10_24_2.bmp,4.78947,0.13500
I10.BMP,i10_24_3.bmp,3.51282,0.13984
I10.BMP,i10_24_4.bmp,1.86486,0.10229
I10.BMP,i10_24_5.bmp,0.36842,0.10138
I11.BMP,I11_01_1.bmp,5.54054,0.18566
I11.BMP,i11_01_2.bmp,5.16216,0.12969
I11.BMP,i11_01_3.bmp,5.35135,0.19193
I11.BMP,i11_01_4.bmp,4.28571,0.13138
I11.BMP,i11_01_5.bmp,3.86111,0.11217
I11.BMP,i11_02_1.bmp,5.55556,0.14930
I11.BMP,i11_02_2.bmp,5.88571,0.14440
I11.BMP,i11_02_3.bmp,5.44444,0.14404
I11.BMP,i11_02_4.bmp,5.19444,0.11666
I11.BMP,i11_02_5.bmp,4.75000,0.13249
I11.BMP,i11_03_1.bmp,5.00000,0.10811
I11.BMP,i11_03_2.bmp,4.43243,0.11806
I11.BMP,i11_03_3.bmp,3.82857,0.08558
I11.BMP,i11_03_4.bmp,3.27027,0.09856
I11.BMP,i11_03_5.bmp,2.91667,0.09108
I11.BMP,i11_04_1.bmp,5.47059,0.11936
I11.BMP,i11_04_2.bmp,5.62162,0.19621
I11.BMP,i11_04_3.bmp,5.28571,0.14326
I11.BMP,i11_04_4.bmp,5.19444,0.12310
I11.BMP,i11_04_5.bmp,4.67568,0.16684
I11.BMP,i11_05_1.bmp,6.02703,0.16434
I11.BMP,i11_05_2.bmp,5.80556,0.17489
I11.BMP,i11_05_3.bmp,5.29730,0.17459
I11.BMP,i11_05_4.bmp,4.19444,0.14065
I11.BMP,i11_05_5.bmp,3.05556,0.10352
I11.BMP,i11_06_1.bmp,4.69444,0.12310
I11.BMP,i11_06_2.bmp,4.38889,0.11966
I11.BMP,i11_06_3.bmp,3.97297,0.12954
I11.BMP,i11_06_4.bmp,3.54054,0.13015
I11.BMP,i11_06_5.bmp,3.02857,0.11055
I11.BMP,i11_07_1.bmp,5.56757,0.15545
I11.BMP,i11_07_2.bmp,4.80000,0.11986
I11.BMP,i11_07_3.bmp,4.52778,0.10748
I11.BMP,i11_07_4.bmp,3.94118,0.09246
I11.BMP,i11_07_5.bmp,2.75676,0.09674
I11.BMP,i11_08_1.bmp,4.94286,0.10647
I11.BMP,i11_08_2.bmp,4.57143,0.13574
I11.BMP,i11_08_3.bmp,3.75676,0.11722
I11.BMP,i11_08_4.bmp,2.85714,0.10799
I11.BMP,i11_08_5.bmp,2.33333,0.10393
I11.BMP,i11_09_1.bmp,5.81081,0.17024
I11.BMP,i11_09_2.bmp,5.86486,0.17994
I11.BMP,i11_09_3.bmp,4.66667,0.13608
I11.BMP,i11_09_4.bmp,3.33333,0.07857
I11.BMP,i11_09_5.bmp,1.97222,0.07335
I11.BMP,i11_10_1.bmp,5.81081,0.15211
I11.BMP,i11_10_2.bmp,5.64865,0.13359
I11.BMP,i11_10_3.bmp,5.02778,0.14426
I11.BMP,i11_10_4.bmp,3.48649,0.13030
I11.BMP,i11_10_5.bmp,2.27027,0.11873
I11.BMP,I11_11_1.BMP,5.86111,0.18067
I11.BMP,i11_11_2.bmp,5.42857,0.14728
I11.BMP,i11_11_3.bmp,4.47222,0.13314
I11.BMP,i11_11_4.bmp,2.91429,0.10199
I11.BMP,i11_11_5.bmp,0.97222,0.09201
I11.BMP,i11_12_1.bmp,5.61111,0.14844
I11.BMP,i11_12_2.bmp,5.97222,0.19038
I11.BMP,i11_12_3.bmp,4.62162,0.18861
I11.BMP,i11_12_4.bmp,3.77778,0.11858
I11.BMP,i11_12_5.bmp,2.02778,0.10005
I11.BMP,I11_13_1.BMP,4.08333,0.12028
I11.BMP,i11_13_2.bmp,4.54054,0.12441
I11.BMP,i11_13_3.bmp,3.25000,0.10668
I11.BMP,i11_13_4.bmp,2.75000,0.09919
I11.BMP,i11_13_5.bmp,2.27778,0.10101
I11.BMP,i11_14_1.bmp,5.83333,0.13322
I11.BMP,i11_14_2.bmp,5.45714,0.14196
I11.BMP,i11_14_3.bmp,5.29730,0.13166
I11.BMP,i11_14_4.bmp,5.16667,0.14959
I11.BMP,i11_14_5.bmp,4.38889,0.14314
I11.BMP,i11_15_1.bmp,3.18919,0.11363
I11.BMP,i11_15_2.bmp,3.38889,0.15849
I11.BMP,i11_15_3.bmp,3.50000,0.13889
I11.BMP,i11_15_4.bmp,3.67568,0.13810
I11.BMP,i11_15_5.bmp,3.50000,0.15957
I11.BMP,i11_16_1.bmp,6.10811,0.15659
I11.BMP,i11_16_2.bmp,5.91892,0.21749
I11.BMP,i11_16_3.bmp,5.69444,0.15625
I11.BMP,i11_16_4.bmp,4.94595,0.15263
I11.BMP,i11_16_5.bmp,4.56757,0.14575
I11.BMP,i11_17_1.bmp,5.59459,0.18903
I11.BMP,i11_17_2.bmp,6.75000,0.13819
I11.BMP,i11_17_3.bmp,4.34286,0.13964
I11.BMP,i11_17_4.bmp,6.83784,0.23096
I11.BMP,i11_17_5.bmp,3.21622,0.14870
I11.BMP,i11_18_1.bmp,4.55556,0.13290
I11.BMP,i11_18_2.bmp,4.27027,0.14629
I11.BMP,i11_18_3.bmp,3.58333,0.13249
I11.BMP,i11_18_4.bmp,3.44118,0.11904
I11.BMP,i11_18_5.bmp,3.51351,0.11223
I11.BMP,i11_19_1.bmp,5.64865,0.17186
I11.BMP,i11_19_2.bmp,5.11111,0.17023
I11.BMP,i11_19_3.bmp,4.64865,0.12801
I11.BMP,i11_19_4.bmp,3.97143,0.10290
I11.BMP,i11_19_5.bmp,3.62162,0.07973
I11.BMP,i11_20_1.bmp,6.02857,0.13694
I11.BMP,i11_20_2.bmp,5.59459,0.13492
I11.BMP,i11_20_3.bmp,5.35135,0.15859
I11.BMP,i11_20_4.bmp,4.88889,0.14042
I11.BMP,i11_20_5.bmp,3.63889,0.11217
I11.BMP,i11_21_1.bmp,5.70270,0.15224
I11.BMP,i11_21_2.bmp,5.41667,0.14894
I11.BMP,i11_21_3.bmp,4.40541,0.14534
I11.BMP,i11_21_4.bmp,3.86111,0.13119
I11.BMP,i11_21_5.bmp,2.64865,0.10956
I11.BMP,i11_22_1.bmp,5.56757,0.11806
I11.BMP,i11_22_2.bmp,5.40541,0.15971
I11.BMP,i11_22_3.bmp,4.89189,0.16119
I11.BMP,i11_22_4.bmp,3.64865,0.15859
I11.BMP,i11_22_5.bmp,2.52778,0.12721
I11.BMP,i11_23_1.bmp,5.86486,0.17163
I11.BMP,i11_23_2.bmp,5.83784,0.17311
I11.BMP,i11_23_3.bmp,5.94595,0.15734
I11.BMP,i11_23_4.bmp,5.27027,0.19731
I11.BMP,i11_23_5.bmp,2.75676,0.08886
I11.BMP,i11_24_1.bmp,5.91892,0.22082
I11.BMP,i11_24_2.bmp,5.47222,0.14426
I11.BMP,i11_24_3.bmp,4.62857,0.13453
I11.BMP,i11_24_4.bmp,2.88571,0.11264
I11.BMP,i11_24_5.bmp,0.58333,0.11369
I12.BMP,I12_01_1.bmp,5.94595,0.12054
I12.BMP,i12_01_2.bmp,4.97222,0.10748
I12.BMP,i12_01_3.bmp,4.78947,0.09235
I12.BMP,i12_01_4.bmp,4.13889,0.08917
I12.BMP,i12_01_5.bmp,3.76316,0.10808
I12.BMP,i12_02_1.bmp,6.08108,0.13448
I12.BMP,i12_02_2.bmp,5.97297,0.14037
I12.BMP,i12_02_3.bmp,5.52632,0.14287
I12.BMP,i12_02_4.bmp,5.05263,0.14388
I12.BMP,i12_02_5.bmp,4.54054,0.10533
I12.BMP,i12_03_1.bmp,4.56757,0.11806
I12.BMP,i12_03_2.bmp,4.16216,0.11789
I12.BMP,i12_03_3.bmp,3.75676,0.09674
I12.BMP,i12_03_4.bmp,3.10526,0.11644
I12.BMP,i12_03_5.bmp,2.71053,0.11108
I12.BMP,i12_04_1.bmp,5.91892,0.17673
I12.BMP,i12_04_2.bmp,5.52632,0.12750
I12.BMP,i12_04_3.bmp,5.21053,0.16709
I12.BMP,i12_04_4.bmp,4.70270,0.14232
I12.BMP,i12_04_5.bmp,3.78378,0.10902
I12.BMP,i12_05_1.bmp,5.64865,0.12801
I12.BMP,i12_05_2.bmp,5.81081,0.15211
I12.BMP,i12_05_3.bmp,5.21053,0.13500
I12.BMP,i12_05_4.bmp,4.35135,0.11604
I12.BMP,i12_05_5.bmp,3.65789,0.10039
I12.BMP,i12_06_1.bmp,5.08108,0.12313
I12.BMP,i12_06_2.bmp,4.81579,0.15279
I12.BMP,i12_06_3.bmp,4.45946,0.13015
I12.BMP,i12_06_4.bmp,4.08108,0.12893
I12.BMP,i12_06_5.bmp,3.75000,0.09919
I12.BMP,i12_07_1.bmp,4.69444,0.12310
I12.BMP,i12_07_2.bmp,4.39474,0.12082
I12.BMP,i12_07_3.bmp,4.18421,0.15279
I12.BMP,i12_07_4.bmp,3.18919,0.09235
I12.BMP,i12_07_5.bmp,3.02778,0.10748
I12.BMP,i12_08_1.bmp,6.18421,0.16160
I12.BMP,i12_08_2.bmp,5.47368,0.14287
I12.BMP,i12_08_3.bmp,4.52632,0.13282
I12.BMP,i12_08_4.bmp,3.60526,0.13179
I12.BMP,i12_08_5.bmp,2.77778,0.09711
I12.BMP,i12_09_1.bmp,6.31579,0.12948
I12.BMP,i12_09_2.bmp,5.52778,0.13881
I12.BMP,i12_09_3.bmp,4.73684,0.16512
I12.BMP,i12_09_4.bmp,3.43243,0.08145
I12.BMP,i12_09_5.bmp,2.25714,0.08420
I12.BMP,i12_10_1.bmp,6.08108,0.11705
I12.BMP,i12_10_2.bmp,5.89474,0.16556
I12.BMP,i12_10_3.bmp,5.10526,0.15697
I12.BMP,i12_10_4.bmp,3.10526,0.09697
I12.BMP,i12_10_5.bmp,2.23684,0.10147
I12.BMP,I12_11_1.BMP,5.40541,0.12939
I12.BMP,i12_11_2.bmp,4.67568,0.14329
I12.BMP,i12_11_3.bmp,2.77778,0.06929
I12.BMP,i12_11_4.bmp,1.94737,0.09076
I12.BMP,i12_11_5.bmp,0.81579,0.10431
I12.BMP,i12_12_1.bmp,5.50000,0.11009
I12.BMP,i12_12_2.bmp,5.05263,0.14388
I12.BMP,i12_12_3.bmp,3.64865,0.09530
I12.BMP,i12_12_4.bmp,3.07895,0.10774
I12.BMP,i12_12_5.bmp,3.08108,0.11705
I12.BMP,I12_13_1.BMP,5.37838,0.12297
I12.BMP,i12_13_2.bmp,4.56757,0.12985
I12.BMP,i12_13_3.bmp,3.23684,0.08676
I12.BMP,i12_13_4.bmp,2.83333,0.10015
I12.BMP,i12_13_5.bmp,4.00000,0.12677
I12.BMP,i12_14_1.bmp,5.55263,0.13261
I12.BMP,i12_14_2.bmp,6.15789,0.20896
I12.BMP,i12_14_3.bmp,4.54054,0.12441
I12.BMP,i12_14_4.bmp,4.47368,0.11000
I12.BMP,i12_14_5.bmp,3.56757,0.11170
I12.BMP,i12_15_1.bmp,3.50000,0.12729
I12.BMP,i12_15_2.bmp,3.51429,0.13013
I12.BMP,i12_15_3.bmp,3.65789,0.13560
I12.BMP,i12_15_4.bmp,4.07895,0.15063
I12.BMP,i12_15_5.bmp,4.54286,0.12995
I12.BMP,i12_16_1.bmp,6.52632,0.17746
I12.BMP,i12_16_2.bmp,6.29730,0.15697
I12.BMP,i12_16_3.bmp,6.05263,0.17033
I12.BMP,i12_16_4.bmp,6.11111,0.16091
I12.BMP,i12_16_5.bmp,5.67568,0.18746
I12.BMP,i12_17_1.bmp,6.26316,0.18490
I12.BMP,i12_17_2.bmp,6.81579,0.17792
I12.BMP,i12_17_3.bmp,4.81081,0.19429
I12.BMP,i12_17_4.bmp,6.26316,0.22846
I12.BMP,i12_17_5.bmp,4.02632,0.16002
I12.BMP,i12_18_1.bmp,5.64865,0.14910
I12.BMP,i12_18_2.bmp,5.35135,0.18417
I12.BMP,i12_18_3.bmp,5.00000,0.16222
I12.BMP,i12_18_4.bmp,4.48649,0.14107
I12.BMP,i12_18_5.bmp,4.29730,0.17036
I12.BMP,i12_19_1.bmp,5.72973,0.12473
I12.BMP,i12_19_2.bmp,5.51351,0.14107
I12.BMP,i12_19_3.bmp,5.29730,0.10719
I12.BMP,i12_19_4.bmp,4.71053,0.10466
I12.BMP,i12_19_5.bmp,4.02632,0.10842
I12.BMP,i12_20_1.bmp,5.58333,0.13249
I12.BMP,i12_20_2.bmp,5.27778,0.12797
I12.BMP,i12_20_3.bmp,4.43243,0.12985
I12.BMP,i12_20_4.bmp,3.60526,0.10875
I12.BMP,i12_20_5.bmp,2.80556,0.09477
I12.BMP,i12_21_1.bmp,5.15789,0.16445
I12.BMP,i12_21_2.bmp,4.94595,0.14777
I12.BMP,i12_21_3.bmp,4.02632,0.07883
I12.BMP,i12_21_4.bmp,3.02778,0.10005
I12.BMP,i12_21_5.bmp,2.00000,0.08322
I12.BMP,i12_22_1.bmp,5.25000,0.09919
I12.BMP,i12_22_2.bmp,5.13158,0.10638
I12.BMP,i12_22_3.bmp,4.56757,0.11170
I12.BMP,i12_22_4.bmp,3.50000,0.12202
I12.BMP,i12_22_5.bmp,2.62162,0.11046
I12.BMP,i12_23_1.bmp,6.05405,0.16637
I12.BMP,i12_23_2.bmp,6.18421,0.16996
I12.BMP,i12_23_3.bmp,4.89474,0.11033
I12.BMP,i12_23_4.bmp,3.18919,0.08407
I12.BMP,i12_23_5.bmp,2.21053,0.08452
I12.BMP,i12_24_1.bmp,5.86486,0.16289
I12.BMP,i12_24_2.bmp,4.37838,0.12878
I12.BMP,i12_24_3.bmp,3.07895,0.10111
I12.BMP,i12_24_4.bmp,1.97368,0.07883
I12.BMP,i12_24_5.bmp,0.40541,0.08072
I13.BMP,I13_01_1.bmp,5.53488,0.14467
I13.BMP,i13_01_2.bmp,5.42500,0.12692
I13.BMP,i13_01_3.bmp,5.06977,0.14853
I13.BMP,i13_01_4.bmp,4.79070,0.14545
I13.BMP,i13_01_5.bmp,4.02381,0.14081
I13.BMP,i13_02_1.bmp,5.30952,0.11899
I13.BMP,i13_02_2.bmp,5.53659,0.13402
I13.BMP,i13_02_3.bmp,5.62791,0.16120
I13.BMP,i13_02_4.bmp,5.40476,0.16516
I13.BMP,i13_02_5.bmp,4.66667,0.12448
I13.BMP,i13_03_1.bmp,5.14286,0.15272
I13.BMP,i13_03_2.bmp,5.07143,0.13633
I13.BMP,i13_03_3.bmp,4.16667,0.13849
I13.BMP,i13_03_4.bmp,3.66667,0.11984
I13.BMP,i13_03_5.bmp,2.76190,0.12051
I13.BMP,i13_04_1.bmp,5.73171,0.12917
I13.BMP,i13_04_2.bmp,5.47500,0.13223
I13.BMP,i13_04_3.bmp,5.55814,0.14070
I13.BMP,i13_04_4.bmp,5.43902,0.14242
I13.BMP,i13_04_5.bmp,4.92857,0.17942
I13.BMP,i13_05_1.bmp,5.35714,0.12963
I13.BMP,i13_05_2.bmp,5.04762,0.17154
I13.BMP,i13_05_3.bmp,5.51163,0.17518
I13.BMP,i13_05_4.bmp,4.16667,0.12561
I13.BMP,i13_05_5.bmp,3.09524,0.08787
I13.BMP,i13_06_1.bmp,4.55000,0.12222
I13.BMP,i13_06_2.bmp,4.25581,0.13597
I13.BMP,i13_06_3.bmp,3.66667,0.09323
I13.BMP,i13_06_4.bmp,3.44186,0.11536
I13.BMP,i13_06_5.bmp,3.09524,0.10546
I13.BMP,i13_07_1.bmp,5.72500,0.13223
I13.BMP,i13_07_2.bmp,5.31707,0.13553
I13.BMP,i13_07_3.bmp,4.64286,0.13393
I13.BMP,i13_07_4.bmp,3.41463,0.10894
I13.BMP,i13_07_5.bmp,2.82927,0.09696
I13.BMP,i13_08_1.bmp,4.80952,0.15148
I13.BMP,i13_08_2.bmp,3.95238,0.13864
I13.BMP,i13_08_3.bmp,3.12195,0.09252
I13.BMP,i13_08_4.bmp,2.58140,0.09993
I13.BMP,i13_08_5.bmp,1.73810,0.11198
I13.BMP,i13_09_1.bmp,5.07317,0.13532
I13.BMP,i13_09_2.bmp,4.76744,0.16057
I13.BMP,i13_09_3.bmp,3.18605,0.09450
I13.BMP,i13_09_4.bmp,2.16667,0.08856
I13.BMP,i13_09_5.bmp,0.48780,0.09830
I13.BMP,i13_10_1.bmp,5.48837,0.17518
I13.BMP,i13_10_2.bmp,5.46512,0.17511
I13.BMP,i13_10_3.bmp,4.47500,0.11719
I13.BMP,i13_10_4.bmp,3.25581,0.13989
I13.BMP,i13_10_5.bmp,1.16279,0.10873
I13.BMP,I13_11_1.BMP,5.32558,0.18813
I13.BMP,i13_11_2.bmp,5.32558,0.15328
I13.BMP,i13_11_3.bmp,4.69048,0.13251
I13.BMP,i13_11_4.bmp,4.34884,0.14665
I13.BMP,i13_11_5.bmp,2.38095,0.11143
I13.BMP,i13_12_1.bmp,5.23256,0.18264
