hq_name,dist_name,elo_score
A0130.bmp,A0130_04_05.bmp,1573.8310
A0130.bmp,A0130_04_06.bmp,1463.1860
A0130.bmp,A0130_04_07.bmp,1270.7236
A0130.bmp,A0130_04_08.bmp,1611.1621
A0130.bmp,A0130_04_09.bmp,1460.9430
A0130.bmp,A0130_04_10.bmp,1351.8981
A0130.bmp,A0130_04_11.bmp,1378.1510
A0130.bmp,A0130_04_12.bmp,1570.7586
A0130.bmp,A0130_05_00.bmp,1365.4262
A0130.bmp,A0130_05_01.bmp,1306.4745
A0130.bmp,A0130_05_02.bmp,1220.1080
A0130.bmp,A0130_05_03.bmp,1153.8526
A0130.bmp,A0130_05_04.bmp,1553.3708
A0130.bmp,A0130_05_05.bmp,1445.2723
A0130.bmp,A0130_05_06.bmp,1237.1151
A0130.bmp,A0130_05_07.bmp,1272.7276
A0130.bmp,A0130_05_08.bmp,1193.6688
A0130.bmp,A0130_05_09.bmp,1382.2944
A0130.bmp,A0130_05_10.bmp,1509.7427
A0130.bmp,A0130_05_11.bmp,1328.3065
A0130.bmp,A0130_05_12.bmp,1426.7539
A0130.bmp,A0130_05_13.bmp,1246.9605
A0130.bmp,A0130_06_00.bmp,1316.1157
A0130.bmp,A0130_06_01.bmp,1233.2191
A0130.bmp,A0130_06_02.bmp,1424.3107
A0130.bmp,A0130_06_03.bmp,1421.1580
A0130.bmp,A0130_06_04.bmp,1275.6022
A0130.bmp,A0130_06_05.bmp,1452.1426
A0130.bmp,A0130_06_06.bmp,1251.5725
A0130.bmp,A0130_06_07.bmp,1414.5639
A0130.bmp,A0130_06_08.bmp,1532.2939
A0130.bmp,A0130_06_09.bmp,1305.0756
A0130.bmp,A0130_06_10.bmp,1154.3843
A0130.bmp,A0130_06_11.bmp,1412.0515
A0130.bmp,A0130_06_12.bmp,1362.8070
A0130.bmp,A0130_06_13.bmp,1374.1452
A0130.bmp,A0130_06_14.bmp,1446.7609
A0130.bmp,A0130_06_15.bmp,1310.3353
A0130.bmp,A0130_06_16.bmp,1319.5405
A0130.bmp,A0130_06_17.bmp,1406.5664
A0130.bmp,A0130_06_18.bmp,1406.9098
A0130.bmp,A0130_06_19.bmp,1271.4151
A0130.bmp,A0130_06_20.bmp,1372.2541
A0130.bmp,A0130_06_21.bmp,1319.1646
A0130.bmp,A0130_06_22.bmp,1361.2867
A0130.bmp,A0130_06_23.bmp,1561.6068
A0130.bmp,A0130_06_24.bmp,1529.9095
A0130.bmp,A0130_06_25.bmp,1245.0758
A0130.bmp,A0130_06_26.bmp,1184.6539
A0131.bmp,A0131_00_00.bmp,1486.1686
A0131.bmp,A0131_00_01.bmp,1306.5078
A0131.bmp,A0131_00_02.bmp,1537.8697
A0131.bmp,A0131_00_03.bmp,1462.3149
A0131.bmp,A0131_00_04.bmp,1369.9391
A0131.bmp,A0131_00_05.bmp,1674.5342
A0131.bmp,A0131_00_06.bmp,1480.8935
A0131.bmp,A0131_00_07.bmp,1327.8493
A0131.bmp,A0131_00_08.bmp,1572.3088
A0131.bmp,A0131_00_09.bmp,1496.8741
A0131.bmp,A0131_00_10.bmp,1399.5831
A0131.bmp,A0131_00_11.bmp,1428.6069
A0131.bmp,A0131_01_00.bmp,1626.0949
A0131.bmp,A0131_01_01.bmp,1383.8033
A0131.bmp,A0131_01_02.bmp,1304.6790
A0131.bmp,A0131_01_03.bmp,1600.3017
A0131.bmp,A0131_01_04.bmp,1409.2517
A0131.bmp,A0131_01_05.bmp,1332.3772
A0131.bmp,A0131_01_06.bmp,1593.6000
A0131.bmp,A0131_01_07.bmp,1458.5340
A0131.bmp,A0131_01_08.bmp,1404.8534
A0131.bmp,A0131_01_09.bmp,1606.0229
A0131.bmp,A0131_01_10.bmp,1512.2749
A0131.bmp,A0131_01_11.bmp,1503.8671
A0131.bmp,A0131_01_12.bmp,1632.1957
A0131.bmp,A0131_01_13.bmp,1634.3759
A0131.bmp,A0131_01_14.bmp,1528.1160
A0131.bmp,A0131_01_15.bmp,1081.3138
A0131.bmp,A0131_02_00.bmp,1547.3780
A0131.bmp,A0131_02_01.bmp,1528.3031
A0131.bmp,A0131_02_02.bmp,1609.5366
A0131.bmp,A0131_02_03.bmp,1663.8865
A0131.bmp,A0131_02_04.bmp,1739.5670
A0131.bmp,A0131_02_05.bmp,1316.3332
A0131.bmp,A0131_02_06.bmp,1359.1830
A0131.bmp,A0131_02_07.bmp,1452.5866
A0131.bmp,A0131_02_08.bmp,1544.4196
A0131.bmp,A0131_02_09.bmp,1510.7314
A0131.bmp,A0131_03_00.bmp,1339.8658
A0131.bmp,A0131_03_01.bmp,1526.0582
A0131.bmp,A0131_03_02.bmp,1270.4509
A0131.bmp,A0131_03_03.bmp,1458.1709
A0131.bmp,A0131_03_04.bmp,1457.1292
A0131.bmp,A0131_03_05.bmp,1472.8310
A0131.bmp,A0131_03_06.bmp,1617.0114
A0131.bmp,A0131_03_07.bmp,1400.5567
A0131.bmp,A0131_03_08.bmp,1411.3149
A0131.bmp,A0131_03_09.bmp,1498.8572
A0131.bmp,A0131_03_10.bmp,1526.8191
A0131.bmp,A0131_03_11.bmp,1600.2561
A0131.bmp,A0131_03_12.bmp,1528.2304
A0131.bmp,A0131_03_13.bmp,1585.1178
A0131.bmp,A0131_03_14.bmp,1528.9197
A0131.bmp,A0131_03_15.bmp,1527.0725
A0131.bmp,A0131_03_16.bmp,1479.3005
A0131.bmp,A0131_03_17.bmp,1568.1164
A0131.bmp,A0131_03_18.bmp,1508.0920
A0131.bmp,A0131_03_19.bmp,1537.4014
A0131.bmp,A0131_03_20.bmp,1253.1896
A0131.bmp,A0131_03_21.bmp,1075.7599
A0131.bmp,A0131_03_22.bmp,1221.8261
A0131.bmp,A0131_03_23.bmp,1035.9333
A0131.bmp,A0131_04_00.bmp,1520.7546
A0131.bmp,A0131_04_01.bmp,1455.8154
A0131.bmp,A0131_04_02.bmp,1657.5765
A0131.bmp,A0131_04_03.bmp,1504.1144
A0131.bmp,A0131_04_04.bmp,1451.4872
A0131.bmp,A0131_04_05.bmp,1601.1155
A0131.bmp,A0131_04_06.bmp,1498.8102
A0131.bmp,A0131_04_07.bmp,1329.6549
A0131.bmp,A0131_04_08.bmp,1572.8849
A0131.bmp,A0131_04_09.bmp,1386.9794
A0131.bmp,A0131_04_10.bmp,1347.2788
A0131.bmp,A0131_04_11.bmp,1517.7849
A0131.bmp,A0131_04_12.bmp,1568.9748
A0131.bmp,A0131_05_00.bmp,1424.4893
A0131.bmp,A0131_05_01.bmp,1215.0163
A0131.bmp,A0131_05_02.bmp,1264.2482
A0131.bmp,A0131_05_03.bmp,1130.1068
A0131.bmp,A0131_05_04.bmp,1526.5863
A0131.bmp,A0131_05_05.bmp,1411.6016
A0131.bmp,A0131_05_06.bmp,1324.0318
A0131.bmp,A0131_05_07.bmp,1230.5968
A0131.bmp,A0131_05_08.bmp,1251.6523
A0131.bmp,A0131_05_09.bmp,1400.7284
A0131.bmp,A0131_05_10.bmp,1529.1144
A0131.bmp,A0131_05_11.bmp,1436.5803
A0131.bmp,A0131_05_12.bmp,1475.9415
A0131.bmp,A0131_05_13.bmp,1354.1830
A0131.bmp,A0131_06_00.bmp,1488.4307
A0131.bmp,A0131_06_01.bmp,1467.4579
A0131.bmp,A0131_06_02.bmp,1326.4141
A0131.bmp,A0131_06_03.bmp,1398.4150
A0131.bmp,A0131_06_04.bmp,1389.6004
A0131.bmp,A0131_06_05.bmp,1462.5962
A0131.bmp,A0131_06_06.bmp,1395.5204
A0131.bmp,A0131_06_07.bmp,1534.4327
A0131.bmp,A0131_06_08.bmp,1613.9573
A0131.bmp,A0131_06_09.bmp,1456.5991
A0131.bmp,A0131_06_10.bmp,1330.9985
A0131.bmp,A0131_06_11.bmp,1420.6641
A0131.bmp,A0131_06_12.bmp,1323.4681
A0131.bmp,A0131_06_13.bmp,1291.8879
A0131.bmp,A0131_06_14.bmp,1320.4988
A0131.bmp,A0131_06_15.bmp,1193.1346
A0131.bmp,A0131_06_16.bmp,1476.4766
A0131.bmp,A0131_06_17.bmp,1519.2750
A0131.bmp,A0131_06_18.bmp,1416.2035
A0131.bmp,A0131_06_19.bmp,1533.3912
A0131.bmp,A0131_06_20.bmp,1599.4819
A0131.bmp,A0131_06_21.bmp,1529.7691
A0131.bmp,A0131_06_22.bmp,1518.3698
A0131.bmp,A0131_06_23.bmp,1567.8835
A0131.bmp,A0131_06_24.bmp,1478.9805
A0131.bmp,A0131_06_25.bmp,1264.6736
A0131.bmp,A0131_06_26.bmp,1216.8646
A0132.bmp,A0132_00_00.bmp,1452.0615
A0132.bmp,A0132_00_01.bmp,1515.5417
A0132.bmp,A0132_00_02.bmp,1548.6845
A0132.bmp,A0132_00_03.bmp,1475.2835
A0132.bmp,A0132_00_04.bmp,1371.7974
A0132.bmp,A0132_00_05.bmp,1561.5802
A0132.bmp,A0132_00_06.bmp,1443.5534
A0132.bmp,A0132_00_07.bmp,1360.8069
A0132.bmp,A0132_00_08.bmp,1545.4979
A0132.bmp,A0132_00_09.bmp,1503.0388
A0132.bmp,A0132_00_10.bmp,1414.7804
A0132.bmp,A0132_00_11.bmp,1437.5519
A0132.bmp,A0132_01_00.bmp,1621.3179
A0132.bmp,A0132_01_01.bmp,1556.5957
A0132.bmp,A0132_01_02.bmp,1326.3002
A0132.bmp,A0132_01_03.bmp,1517.2033
A0132.bmp,A0132_01_04.bmp,1423.3118
A0132.bmp,A0132_01_05.bmp,1433.5691
A0132.bmp,A0132_01_06.bmp,1547.8104
A0132.bmp,A0132_01_07.bmp,1572.8987
A0132.bmp,A0132_01_08.bmp,1369.9581
A0132.bmp,A0132_01_09.bmp,1520.1473
A0132.bmp,A0132_01_10.bmp,1518.9182
A0132.bmp,A0132_01_11.bmp,1552.9672
A0132.bmp,A0132_01_12.bmp,1547.4887
A0132.bmp,A0132_01_13.bmp,1544.4562
A0132.bmp,A0132_01_14.bmp,1549.8365
A0132.bmp,A0132_01_15.bmp,1221.9458
A0132.bmp,A0132_02_00.bmp,1470.8509
A0132.bmp,A0132_02_01.bmp,1498.5769
A0132.bmp,A0132_02_02.bmp,1546.5897
A0132.bmp,A0132_02_03.bmp,1522.7211
A0132.bmp,A0132_02_04.bmp,1615.6317
A0132.bmp,A0132_02_05.bmp,1385.2193
A0132.bmp,A0132_02_06.bmp,1388.3018
A0132.bmp,A0132_02_07.bmp,1488.4872
A0132.bmp,A0132_02_08.bmp,1525.0127
A0132.bmp,A0132_02_09.bmp,1573.9191
A0132.bmp,A0132_03_00.bmp,1453.4259
A0132.bmp,A0132_03_01.bmp,1483.5757
A0132.bmp,A0132_03_02.bmp,1392.9622
A0132.bmp,A0132_03_03.bmp,1380.1804
A0132.bmp,A0132_03_04.bmp,1503.3248
A0132.bmp,A0132_03_05.bmp,1495.9237
A0132.bmp,A0132_03_06.bmp,1321.4201
A0132.bmp,A0132_03_07.bmp,1434.3277
A0132.bmp,A0132_03_08.bmp,1450.8014
A0132.bmp,A0132_03_09.bmp,1519.2794
A0132.bmp,A0132_03_10.bmp,1455.2873
A0132.bmp,A0132_03_11.bmp,1472.9229
A0132.bmp,A0132_03_12.bmp,1512.7121
A0132.bmp,A0132_03_13.bmp,1528.8314
A0132.bmp,A0132_03_14.bmp,1431.8749
A0132.bmp,A0132_03_15.bmp,1420.4319
A0132.bmp,A0132_03_16.bmp,1437.1004
A0132.bmp,A0132_03_17.bmp,1453.6178
A0132.bmp,A0132_03_18.bmp,1484.6874
A0132.bmp,A0132_03_19.bmp,1446.4437
A0132.bmp,A0132_03_20.bmp,1302.8947
A0132.bmp,A0132_03_21.bmp,1392.4548
A0132.bmp,A0132_03_22.bmp,1386.0995
A0132.bmp,A0132_03_23.bmp,1406.2579
A0132.bmp,A0132_04_00.bmp,1544.9675
A0132.bmp,A0132_04_01.bmp,1446.2281
A0132.bmp,A0132_04_02.bmp,1545.8694
A0132.bmp,A0132_04_03.bmp,1462.3359
A0132.bmp,A0132_04_04.bmp,1334.3823
A0132.bmp,A0132_04_05.bmp,1539.1616
A0132.bmp,A0132_04_06.bmp,1428.1578
A0132.bmp,A0132_04_07.bmp,1332.7477
A0132.bmp,A0132_04_08.bmp,1507.5552
A0132.bmp,A0132_04_09.bmp,1362.1105
A0132.bmp,A0132_04_10.bmp,1335.1442
A0132.bmp,A0132_04_11.bmp,1492.4747
A0132.bmp,A0132_04_12.bmp,1480.8027
A0132.bmp,A0132_05_00.bmp,1445.8444
A0132.bmp,A0132_05_01.bmp,1271.3061
A0132.bmp,A0132_05_02.bmp,1340.6718
A0132.bmp,A0132_05_03.bmp,1141.6460
A0132.bmp,A0132_05_04.bmp,1523.2693
A0132.bmp,A0132_05_05.bmp,1440.3963
A0132.bmp,A0132_05_06.bmp,1355.5949
A0132.bmp,A0132_05_07.bmp,1272.9220
A0132.bmp,A0132_05_08.bmp,1156.0917
A0132.bmp,A0132_05_09.bmp,1380.1346
A0132.bmp,A0132_05_10.bmp,1473.3803
A0132.bmp,A0132_05_11.bmp,1538.3312
A0132.bmp,A0132_05_12.bmp,1486.8363
A0132.bmp,A0132_05_13.bmp,1375.5517
A0132.bmp,A0132_06_00.bmp,1479.8660
A0132.bmp,A0132_06_01.bmp,1480.7917
A0132.bmp,A0132_06_02.bmp,1415.6138
A0132.bmp,A0132_06_03.bmp,1450.9426
A0132.bmp,A0132_06_04.bmp,1436.8403
A0132.bmp,A0132_06_05.bmp,1453.6496
A0132.bmp,A0132_06_06.bmp,1379.7589
A0132.bmp,A0132_06_07.bmp,1403.9169
A0132.bmp,A0132_06_08.bmp,1443.8905
A0132.bmp,A0132_06_09.bmp,1457.3188
A0132.bmp,A0132_06_10.bmp,1358.5912
A0132.bmp,A0132_06_11.bmp,1440.0141
A0132.bmp,A0132_06_12.bmp,1394.5532
A0132.bmp,A0132_06_13.bmp,1335.5901
A0132.bmp,A0132_06_14.bmp,1361.1895
A0132.bmp,A0132_06_15.bmp,1240.2144
A0132.bmp,A0132_06_16.bmp,1532.8568
A0132.bmp,A0132_06_17.bmp,1505.0940
A0132.bmp,A0132_06_18.bmp,1571.7355
A0132.bmp,A0132_06_19.bmp,1520.0737
A0132.bmp,A0132_06_20.bmp,1447.0030
A0132.bmp,A0132_06_21.bmp,1527.9379
A0132.bmp,A0132_06_22.bmp,1570.6853
A0132.bmp,A0132_06_23.bmp,1612.9535
A0132.bmp,A0132_06_24.bmp,1401.4597
A0132.bmp,A0132_06_25.bmp,1593.1139
A0132.bmp,A0132_06_26.bmp,1335.8615
A0133.bmp,A0133_00_00.bmp,1330.4107
A0133.bmp,A0133_00_01.bmp,1345.0610
A0133.bmp,A0133_00_02.bmp,1545.2530
A0133.bmp,A0133_00_03.bmp,1458.4506
A0133.bmp,A0133_00_04.bmp,1339.3349
A0133.bmp,A0133_00_05.bmp,1592.0562
A0133.bmp,A0133_00_06.bmp,1483.6691
A0133.bmp,A0133_00_07.bmp,1431.9539
A0133.bmp,A0133_00_08.bmp,1491.2823
A0133.bmp,A0133_00_09.bmp,1449.9586
A0133.bmp,A0133_00_10.bmp,1386.6347
A0133.bmp,A0133_00_11.bmp,1453.9520
A0133.bmp,A0133_01_00.bmp,1585.7574
A0133.bmp,A0133_01_01.bmp,1567.0478
A0133.bmp,A0133_01_02.bmp,1478.3129
A0133.bmp,A0133_01_03.bmp,1525.2143
A0133.bmp,A0133_01_04.bmp,1579.1734
A0133.bmp,A0133_01_05.bmp,1360.2750
A0133.bmp,A0133_01_06.bmp,1600.9195
A0133.bmp,A0133_01_07.bmp,1502.0047
A0133.bmp,A0133_01_08.bmp,1367.9193
A0133.bmp,A0133_01_09.bmp,1610.5745
A0133.bmp,A0133_01_10.bmp,1554.6812
A0133.bmp,A0133_01_11.bmp,1447.1334
A0133.bmp,A0133_01_12.bmp,1568.6092
A0133.bmp,A0133_01_13.bmp,1526.0983
A0133.bmp,A0133_01_14.bmp,1449.5047
A0133.bmp,A0133_01_15.bmp,1119.9113
A0133.bmp,A0133_02_00.bmp,1427.9768
A0133.bmp,A0133_02_01.bmp,1432.6687
A0133.bmp,A0133_02_02.bmp,1558.1454
A0133.bmp,A0133_02_03.bmp,1595.0462
A0133.bmp,A0133_02_04.bmp,1565.5930
A0133.bmp,A0133_02_05.bmp,1333.1648
A0133.bmp,A0133_02_06.bmp,1397.9204
A0133.bmp,A0133_02_07.bmp,1350.8983
A0133.bmp,A0133_02_08.bmp,1456.2186
A0133.bmp,A0133_02_09.bmp,1522.5698
A0133.bmp,A0133_03_00.bmp,1470.3755
A0133.bmp,A0133_03_01.bmp,1521.5474
A0133.bmp,A0133_03_02.bmp,1427.2122
A0133.bmp,A0133_03_03.bmp,1489.4045
A0133.bmp,A0133_03_04.bmp,1425.2877
A0133.bmp,A0133_03_05.bmp,1380.6521
A0133.bmp,A0133_03_06.bmp,1542.3412
A0133.bmp,A0133_03_07.bmp,1437.5488
A0133.bmp,A0133_03_08.bmp,1345.2263
A0133.bmp,A0133_03_09.bmp,1472.0340
A0133.bmp,A0133_03_10.bmp,1483.9357
A0133.bmp,A0133_03_11.bmp,1448.3606
A0133.bmp,A0133_03_12.bmp,1525.4826
A0133.bmp,A0133_03_13.bmp,1530.6896
A0133.bmp,A0133_03_14.bmp,1568.9473
A0133.bmp,A0133_03_15.bmp,1513.6352
A0133.bmp,A0133_03_16.bmp,1409.0531
A0133.bmp,A0133_03_17.bmp,1545.3964
A0133.bmp,A0133_03_18.bmp,1492.0908
A0133.bmp,A0133_03_19.bmp,1459.4680
A0133.bmp,A0133_03_20.bmp,1290.1765
A0133.bmp,A0133_03_21.bmp,1215.5719
A0133.bmp,A0133_03_22.bmp,1309.0995
A0133.bmp,A0133_03_23.bmp,1294.2914
A0133.bmp,A0133_04_00.bmp,1482.1458
A0133.bmp,A0133_04_01.bmp,1398.5964
A0133.bmp,A0133_04_02.bmp,1596.3178
A0133.bmp,A0133_04_03.bmp,1512.2024
A0133.bmp,A0133_04_04.bmp,1429.5490
A0133.bmp,A0133_04_05.bmp,1530.2952
A0133.bmp,A0133_04_06.bmp,1522.0403
A0133.bmp,A0133_04_07.bmp,1239.1791
A0133.bmp,A0133_04_08.bmp,1598.3210
A0133.bmp,A0133_04_09.bmp,1412.8733
A0133.bmp,A0133_04_10.bmp,1317.9793
A0133.bmp,A0133_04_11.bmp,1508.7544
A0133.bmp,A0133_04_12.bmp,1609.2230
A0133.bmp,A0133_05_00.bmp,1437.0876
A0133.bmp,A0133_05_01.bmp,1250.6471
A0133.bmp,A0133_05_02.bmp,1318.5164
A0133.bmp,A0133_05_03.bmp,1137.8896
A0133.bmp,A0133_05_04.bmp,1530.4084
A0133.bmp,A0133_05_05.bmp,1498.1503
A0133.bmp,A0133_05_06.bmp,1342.1536
A0133.bmp,A0133_05_07.bmp,1268.6650
A0133.bmp,A0133_05_08.bmp,1312.5530
A0133.bmp,A0133_05_09.bmp,1387.9907
A0133.bmp,A0133_05_10.bmp,1494.0226
A0133.bmp,A0133_05_11.bmp,1362.1985
A0133.bmp,A0133_05_12.bmp,1445.6614
A0133.bmp,A0133_05_13.bmp,1337.1824
A0133.bmp,A0133_06_00.bmp,1361.0526
A0133.bmp,A0133_06_01.bmp,1284.2433
A0133.bmp,A0133_06_02.bmp,1360.7940
A0133.bmp,A0133_06_03.bmp,1463.4462
A0133.bmp,A0133_06_04.bmp,1485.3585
A0133.bmp,A0133_06_05.bmp,1499.4757
A0133.bmp,A0133_06_06.bmp,1462.2264
A0133.bmp,A0133_06_07.bmp,1600.0164
A0133.bmp,A0133_06_08.bmp,1574.1143
A0133.bmp,A0133_06_09.bmp,1550.9854
A0133.bmp,A0133_06_10.bmp,1434.0664
A0133.bmp,A0133_06_11.bmp,1409.6712
A0133.bmp,A0133_06_12.bmp,1422.4404
A0133.bmp,A0133_06_13.bmp,1285.1571
A0133.bmp,A0133_06_14.bmp,1406.8348
A0133.bmp,A0133_06_15.bmp,1215.6374
A0133.bmp,A0133_06_16.bmp,1533.4805
A0133.bmp,A0133_06_17.bmp,1494.0765
A0133.bmp,A0133_06_18.bmp,1489.8108
A0133.bmp,A0133_06_19.bmp,1639.4584
A0133.bmp,A0133_06_20.bmp,1428.2031
A0133.bmp,A0133_06_21.bmp,1338.1579
A0133.bmp,A0133_06_22.bmp,1524.5018
A0133.bmp,A0133_06_23.bmp,1668.1683
A0133.bmp,A0133_06_24.bmp,1604.5995
A0133.bmp,A0133_06_25.bmp,1357.0889
A0133.bmp,A0133_06_26.bmp,1460.0607
A0134.bmp,A0134_00_00.bmp,1478.7538
A0134.bmp,A0134_00_01.bmp,1327.8536
A0134.bmp,A0134_00_02.bmp,1599.4354
A0134.bmp,A0134_00_03.bmp,1458.5738
A0134.bmp,A0134_00_04.bmp,1400.4906
A0134.bmp,A0134_00_05.bmp,1623.0183
A0134.bmp,A0134_00_06.bmp,1437.6558
A0134.bmp,A0134_00_07.bmp,1367.1272
A0134.bmp,A0134_00_08.bmp,1588.5705
A0134.bmp,A0134_00_09.bmp,1481.6711
A0134.bmp,A0134_00_10.bmp,1428.3145
A0134.bmp,A0134_00_11.bmp,1432.8536
A0134.bmp,A0134_01_00.bmp,1490.7108
A0134.bmp,A0134_01_01.bmp,1413.8402
A0134.bmp,A0134_01_02.bmp,1350.9515
A0134.bmp,A0134_01_03.bmp,1505.8635
A0134.bmp,A0134_01_04.bmp,1427.9811
A0134.bmp,A0134_01_05.bmp,1314.1006
A0134.bmp,A0134_01_06.bmp,1641.0389
A0134.bmp,A0134_01_07.bmp,1529.3478
A0134.bmp,A0134_01_08.bmp,1342.5885
A0134.bmp,A0134_01_09.bmp,1599.0548
A0134.bmp,A0134_01_10.bmp,1450.9487
A0134.bmp,A0134_01_11.bmp,1459.8257
A0134.bmp,A0134_01_12.bmp,1555.5839
A0134.bmp,A0134_01_13.bmp,1499.9508
A0134.bmp,A0134_01_14.bmp,1422.3544
A0134.bmp,A0134_01_15.bmp,1103.6713
A0134.bmp,A0134_02_00.bmp,1553.5578
A0134.bmp,A0134_02_01.bmp,1537.8265
A0134.bmp,A0134_02_02.bmp,1670.7692
A0134.bmp,A0134_02_03.bmp,1612.4073
A0134.bmp,A0134_02_04.bmp,1761.7732
A0134.bmp,A0134_02_05.bmp,1268.8091
A0134.bmp,A0134_02_06.bmp,1333.7660
A0134.bmp,A0134_02_07.bmp,1405.1941
A0134.bmp,A0134_02_08.bmp,1431.2108
A0134.bmp,A0134_02_09.bmp,1368.7540
A0134.bmp,A0134_03_00.bmp,1389.3532
A0134.bmp,A0134_03_01.bmp,1523.0810
A0134.bmp,A0134_03_02.bmp,1428.8508
A0134.bmp,A0134_03_03.bmp,1403.3981
A0134.bmp,A0134_03_04.bmp,1399.6700
A0134.bmp,A0134_03_05.bmp,1439.4803
A0134.bmp,A0134_03_06.bmp,1517.8677
A0134.bmp,A0134_03_07.bmp,1382.1078
A0134.bmp,A0134_03_08.bmp,1440.8087
A0134.bmp,A0134_03_09.bmp,1512.5026
A0134.bmp,A0134_03_10.bmp,1444.9832
A0134.bmp,A0134_03_11.bmp,1526.4569
A0134.bmp,A0134_03_12.bmp,1506.6930
A0134.bmp,A0134_03_13.bmp,1549.5476
A0134.bmp,A0134_03_14.bmp,1503.9148
A0134.bmp,A0134_03_15.bmp,1516.1497
A0134.bmp,A0134_03_16.bmp,1422.2228
A0134.bmp,A0134_03_17.bmp,1594.1707
A0134.bmp,A0134_03_18.bmp,1578.2105
A0134.bmp,A0134_03_19.bmp,1534.2856
A0134.bmp,A0134_03_20.bmp,1226.4209
A0134.bmp,A0134_03_21.bmp,1017.7104
A0134.bmp,A0134_03_22.bmp,1208.4336
A0134.bmp,A0134_03_23.bmp,1122.2653
A0134.bmp,A0134_04_00.bmp,1624.2610
A0134.bmp,A0134_04_01.bmp,1472.3285
A0134.bmp,A0134_04_02.bmp,1630.1188
A0134.bmp,A0134_04_03.bmp,1564.9638
A0134.bmp,A0134_04_04.bmp,1407.6262
A0134.bmp,A0134_04_05.bmp,1649.0631
A0134.bmp,A0134_04_06.bmp,1502.0140
A0134.bmp,A0134_04_07.bmp,1248.2944
A0134.bmp,A0134_04_08.bmp,1590.7594
A0134.bmp,A0134_04_09.bmp,1435.2144
A0134.bmp,A0134_04_10.bmp,1388.7953
A0134.bmp,A0134_04_11.bmp,1522.1597
A0134.bmp,A0134_04_12.bmp,1585.7544
A0134.bmp,A0134_05_00.bmp,1382.1675
A0134.bmp,A0134_05_01.bmp,1172.2436
A0134.bmp,A0134_05_02.bmp,1224.4552
A0134.bmp,A0134_05_03.bmp,1110.5213
A0134.bmp,A0134_05_04.bmp,1617.5259
A0134.bmp,A0134_05_05.bmp,1348.2545
A0134.bmp,A0134_05_06.bmp,1441.1336
A0134.bmp,A0134_05_07.bmp,1264.2815
A0134.bmp,A0134_05_08.bmp,1237.2944
A0134.bmp,A0134_05_09.bmp,1380.1717
A0134.bmp,A0134_05_10.bmp,1511.7408
A0134.bmp,A0134_05_11.bmp,1487.8499
A0134.bmp,A0134_05_12.bmp,1476.4401
A0134.bmp,A0134_05_13.bmp,1367.6424
A0134.bmp,A0134_06_00.bmp,1408.9881
A0134.bmp,A0134_06_01.bmp,1399.2003
A0134.bmp,A0134_06_02.bmp,1385.5570
A0134.bmp,A0134_06_03.bmp,1405.9301
A0134.bmp,A0134_06_04.bmp,1409.1012
A0134.bmp,A0134_06_05.bmp,1583.2985
A0134.bmp,A0134_06_06.bmp,1489.5300
A0134.bmp,A0134_06_07.bmp,1525.2932
A0134.bmp,A0134_06_08.bmp,1672.2119
A0134.bmp,A0134_06_09.bmp,1617.2382
A0134.bmp,A0134_06_10.bmp,1366.1619
A0134.bmp,A0134_06_11.bmp,1367.9924
A0134.bmp,A0134_06_12.bmp,1343.1147
A0134.bmp,A0134_06_13.bmp,1282.0592
A0134.bmp,A0134_06_14.bmp,1293.3714
A0134.bmp,A0134_06_15.bmp,1075.2340
A0134.bmp,A0134_06_16.bmp,1575.2914
A0134.bmp,A0134_06_17.bmp,1568.8909
A0134.bmp,A0134_06_18.bmp,1485.3476
A0134.bmp,A0134_06_19.bmp,1452.6029
A0134.bmp,A0134_06_20.bmp,1473.5453
A0134.bmp,A0134_06_21.bmp,1606.4212
A0134.bmp,A0134_06_22.bmp,1538.2227
A0134.bmp,A0134_06_23.bmp,1728.9555
A0134.bmp,A0134_06_24.bmp,1609.4113
A0134.bmp,A0134_06_25.bmp,1523.1317
A0134.bmp,A0134_06_26.bmp,1417.8609
A0135.bmp,A0135_00_00.bmp,1438.0274
A0135.bmp,A0135_00_01.bmp,1364.9102
A0135.bmp,A0135_00_02.bmp,1528.9843
A0135.bmp,A0135_00_03.bmp,1551.1796
A0135.bmp,A0135_00_04.bmp,1354.1669
A0135.bmp,A0135_00_05.bmp,1533.0849
A0135.bmp,A0135_00_06.bmp,1463.2115
A0135.bmp,A0135_00_07.bmp,1382.5913
A0135.bmp,A0135_00_08.bmp,1624.5406
A0135.bmp,A0135_00_09.bmp,1480.6339
A0135.bmp,A0135_00_10.bmp,1391.4323
A0135.bmp,A0135_00_11.bmp,1454.7856
A0135.bmp,A0135_01_00.bmp,1530.4474
A0135.bmp,A0135_01_01.bmp,1452.6649
A0135.bmp,A0135_01_02.bmp,1491.5428
A0135.bmp,A0135_01_03.bmp,1534.4457
A0135.bmp,A0135_01_04.bmp,1488.0262
A0135.bmp,A0135_01_05.bmp,1430.7342
A0135.bmp,A0135_01_06.bmp,1602.0448
A0135.bmp,A0135_01_07.bmp,1507.5390
A0135.bmp,A0135_01_08.bmp,1409.3664
A0135.bmp,A0135_01_09.bmp,1593.6844
A0135.bmp,A0135_01_10.bmp,1449.9408
A0135.bmp,A0135_01_11.bmp,1468.8345
